Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
71a9840fb2dbe65cbaa4cb8149ab93ddac872837e047079318edaac65744b981,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
b3db23da9ff36cea1f68bd33e409662de6d32644efc28bddc50eaa565df1d967,2019-11,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2ccc5c3b523dba8e93c883bf7e52f2a627f014f9ee5e5b52dc01c65694ae3274,2019-11,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
743969bb456c6690c80aa2d97c05d3c5a4191043988842df1aed67da510a0142,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Unable to prosecute suspect
cd6e134f21f9e299cdb58606fd6b02e2d5e2b2edc0034903c53f8feac206212a,2019-11,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
06b46aaee477b94d8d37536a342552d9b3f39092459633fa5b053e70f2b12c1c,2019-11,City of London Police,City of London Police,-0.101575,51.513857,On or near LUDGATE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
fafd784ba9dbc0590b48f82783438246f999243c3fdc7ed99ccb6f241c09eb00,2019-11,City of London Police,City of London Police,-0.089858,51.520744,On or near CHISWELL STREET,E01002704,Islington 023D,Investigation complete; no suspect identified
9d696419270f3ea12c9c40ec797b82d01ed09d20f33d516e998c36616cf10f94,2019-11,City of London Police,City of London Police,-0.078127,51.512135,On or near LLOYD'S AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
3d20e977dbed3a97e30d6a13cddfe2decea0b413f5f03597c6dc299604046509,2019-11,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
cd3d04b927d5a3ed69e0d9b2473b7895c69b0df4007e92d3612b7dfbcdc0937e,2019-11,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
43145cb2ca64113eec31d46d8381be85e3acb484f0c137da24e3f420fd33395d,2019-11,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
bcb50e92d85f3bb9325b6c75c736e72449c3de4c93c3eeb14adedf381c58a35b,2019-11,City of London Police,City of London Police,-0.086272,51.513114,On or near BIRCHIN LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
f977170f5ff684fc1f97d601ba98d374b7bae85a09d23ae6a60f28a2e389b10e,2019-11,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
8ab973c0c8214949701275801fd8c56a4c97c5d290a205fafe49abb3e2721da1,2019-11,City of London Police,City of London Police,-0.096561,51.514513,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
2a87b8c1ebc1e2d1ce3a7320c66e6e73f34c032dba6879c863562ebb67594961,2019-11,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0eca5be2c82c720195dd7afe658d19098b245a87887c02ac6963f690872a40dc,2019-11,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Unable to prosecute suspect
c9c8ca0c29fbe2159929f994577220df6c920e76c3627730603050d93230e7fc,2019-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
fc489448be3f21a67090edae6474e8cb2c78650e293ef4babf9b3395e05d3e93,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
196d27106fdf15ef405db6ec4eed2583022e29b0c052252d082b986e1ad6d669,2019-11,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
78ab8092a3c123a2c3093f6bf953993431872439b36b0c57a1c92df09babad09,2019-11,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
a7edd71da50e55433e37ed4513ee0f3f0f2f1ec2e2cc04745a27ce633802fb08,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8f8a4cdc2b45ae608d23b592a06fb338287793e83de899197e35c7b14117980a,2019-11,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f90056b6414cf5798ddb59664209f3a313527fb68d172292295df8f7f05d10e4,2019-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
9e76c5ea6f7ac37d6ad2a8aa430d9ec2a8ecd3eb3e9937bc8ef7f4558b1c7827,2019-11,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
fb161dc47da1cc7386d21b0401ddcb2f40168df39a2c0f826394c98e24b2f800,2019-11,City of London Police,City of London Police,-0.094094,51.515606,On or near GRESHAM STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
350df4fc1a89e055e096f957d184be5c2ca4e11812bf1d4965eaa670d56626ee,2019-11,City of London Police,City of London Police,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
cf51f38a1f1027d4e3d7afd4f8c2aa5dbd32e4b5e35db7d0964fc26ee2340bf9,2019-11,City of London Police,City of London Police,-0.091494,51.510924,On or near COLLEGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8efc50c4f45ded46e5e5c1e97188a81bef6dc5dbb27d89c85952dd1474dc79c1,2019-11,City of London Police,City of London Police,-0.074958,51.514151,On or near ALDGATE HIGH STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
e4d988ac960a2211a0e7911fe2b30414f6e46eae365ccef3639c06c1307ea588,2019-11,City of London Police,City of London Police,-0.080146,51.514848,On or near BURY COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
6a8a9119e9b158922692d743025b05f234bea9099f610c06019dfdb8b0b62fd5,2019-11,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3266ef7b7c7bcd0a680726eabe2301d8e098cd3dbbe0f4c24ca2b4375e373bc4,2019-11,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
108821fcb0c2e356da7f1dad8492a3d2ef1e5a466b5d2f5b0e23d14d7b5fb708,2019-11,City of London Police,City of London Police,-0.094468,51.521853,On or near GOLDEN LANE,E01000003,City of London 001C,Investigation complete; no suspect identified
a083127a7fc5dc10282b207d9c9ca2cbdf8b66b337a4d16ee154b07c544e6296,2019-11,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
676ed44c465f5f4a5458b384dc1a702e521e53086e8ed381bc190b117f35b97f,2019-11,City of London Police,City of London Police,-0.096075,51.514766,On or near FOSTER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
103147d76edddb4ed37fc0f27eadc1f73bf95457efbd802b3c1c8d1591759d26,2019-11,City of London Police,City of London Police,-0.102741,51.513885,On or near PAGEANTMASTER COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
a3df90d0f264fe054145e563858165ec7d397adbd517e9f9f3bb1bd267c3af05,2019-11,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Unable to prosecute suspect
a26d79728f998d6229180f96a04b2d0c83ae82957737689efb45e7b9655ebe75,2019-11,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
84e640eeb0f89e732ac367035c0cbe2b42704b624d7f7e2dc38e7c2026fd1905,2019-11,City of London Police,City of London Police,-0.083386,51.509757,On or near ST DUNSTAN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
355e7e53993897f4ee746407a9f0619e6e728e0a84d9601f53748bcc41e6d50e,2019-11,City of London Police,City of London Police,-0.104244,51.512749,On or near NEW BRIDGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d10bfbbb935781f780ee9ce34e9b2da38b54b717c290c360bd9dcde6cc89c64e,2019-11,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
4da95798b2e4e0f7266b6fdd6058c2be624436f623a2057d1da4896ec9173ac4,2019-11,City of London Police,City of London Police,-0.094482,51.512888,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
84e49099b196dfa5d1bf02329c34e13cca05f3674d34266490b1193ba219a62b,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
ca171f351011d488b316e7f814913a7a7bfe60277cd003d83e258484d4ebe377,2019-11,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
1a1881a873be924e9fd495cca27bc13e6482ec0065c5d6c3d79b6bb1f8c9a9b9,2019-11,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Unable to prosecute suspect
38f0b2ae69408e88091c1cf44cc97f6de9804c7562f4ccb5cf596c97af09f876,2019-11,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
30d24a7d9c7ae763e4d0f5e27f748f6ac697cbe48b75f441014689b0c7d7f213,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
01cc99e5dfc89a1e0cd690eedfc121ab1b20ef7e5891c5ac7d0efb8bef27a2d1,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
cccf7cb42e70d09d52b3f641c8a2d7672bf523ad677295d49bee1a192d10b6a1,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
0d4155c33d25531f8035f8a619e7df3dc6835fa6060734f96d58c5f35408a1bd,2019-11,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Unable to prosecute suspect
7ae1ad357ad0dcafa3d26d89526dbfe418bdff9c9aef297f4d897d0176f82dec,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
ce03393d2a5cadf3f321b415735901856cffb9e221e324b80792c90bd12a27ce,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
8e23dae9fba55eee4e54faaa9e9da9489b0cae13ede36f4b8585c3e1c02fb2fe,2019-11,City of London Police,City of London Police,-0.082527,51.512027,On or near CULLUM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
23eda1f9157d351fc33ae4bc3d3eebc1e3a905a3540b2482244f19ffdac93544,2019-11,City of London Police,City of London Police,-0.077300,51.512607,On or near CARLISLE AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
507a302dd0e1f2320329f69aa35258f9da40da59f86526e9c0ac4c985cf08864,2019-11,City of London Police,City of London Police,-0.078484,51.517680,On or near CATHERINE WHEEL ALLEY,E01032739,City of London 001F,Investigation complete; no suspect identified
b35645b3167a34098dd650c6d1f35b553b64847e04ef16c7bec9ada93599e2b6,2019-11,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2238183880e58f2d695aa2806ef65fc574a02e66aaa6ec64adc4892067cdba9d,2019-11,City of London Police,City of London Police,-0.082209,51.509639,On or near ST DUNSTAN'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
4781088d2e7c0ccb0afd1a02d0c0aaf04e6bfa7fbb20ac81cd78822dd46a2f22,2019-11,City of London Police,City of London Police,-0.074210,51.511711,On or near PORTSOKEN STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
87f58287f0ae389681bd1d39f5f425a95dd789136baf928fe3617c0b16d186d6,2019-11,City of London Police,City of London Police,-0.093969,51.519300,On or near Park/Open Space,E01000002,City of London 001B,Investigation complete; no suspect identified
4d32c15a4e8fcef67ef9b69c350172d5d88a59e92fa19a6914abe1ba53db3ad1,2019-11,City of London Police,City of London Police,-0.076270,51.515504,On or near GRAVEL LANE,E01000005,City of London 001E,Investigation complete; no suspect identified
e7f0c066cdd73bca9823a851051619891eee93c9667d77183e08fff99f83e5a4,2019-11,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
260450346c5b207e736ba7859cf62c3d62a35a9b8edee2ef560cb0078b75f435,2019-11,City of London Police,City of London Police,-0.104244,51.512749,On or near NEW BRIDGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
7c42970ee5b4571d1b5f4eea1da04049628fe2eed8cd6f0dc9017ace3bd1a2fd,2019-11,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c714afd72772c084e3b064ee128a5b50529dc18988c87fb539c0ac2522c50fe6,2019-11,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
f853f873cefcef343d007868d4cca0563dc66eedf0dce9a8cce48e0b272c2991,2019-11,City of London Police,City of London Police,-0.085669,51.515100,On or near AUSTIN FRIARS,E01032739,City of London 001F,Investigation complete; no suspect identified
de4cbea0f71bc1e2726047aa30f86ebf4c38fd1b81874e115ad27134827d0c20,2019-11,City of London Police,City of London Police,-0.091151,51.514992,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3ca6f71fa34dca7a010804e90f70f97732b7dbf9b294910fc2b5804145a88d41,2019-11,City of London Police,City of London Police,-0.074613,51.512060,On or near HAYDON STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
45be1fe3fcf46da29524d49128c93c5751bd3f1bba9e59d8bc092f1f00859d34,2019-11,City of London Police,City of London Police,-0.098642,51.517146,On or near LITTLE BRITAIN,E01000001,City of London 001A,Investigation complete; no suspect identified
ae00cd311c258446ed5450c1c3971d269228a5e5d734ee70570deffa11779eb1,2019-11,City of London Police,City of London Police,-0.098148,51.517938,On or near ALBION WAY,E01032740,City of London 001G,Investigation complete; no suspect identified
441e6862118223253261a754fdcd59f3dd3f457eaefd7b2b459c7313e4afdbeb,2019-11,City of London Police,City of London Police,-0.087760,51.517149,On or near LONDON WALL,E01032739,City of London 001F,Investigation complete; no suspect identified
db0486fcd4d34407ae6ae1135f25be636aba4cc7eeb8b6675ed197a7d25a124c,2019-11,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Investigation complete; no suspect identified
acfb7db8314373cef1a095ef2464f9a329ffdc061465c740a9e41e18d72b290c,2019-11,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
8e6957130b8cf5e5befbc264488bc3748d4a07b82e94de332c72974a88d845f3,2019-11,City of London Police,City of London Police,-0.088225,51.514656,On or near LOTHBURY,E01032739,City of London 001F,Unable to prosecute suspect
c13adeab4012c9d4ed36cf51e8f551326a15d4c9e18b64ae0d68f62d404d5ad1,2019-11,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
71369f427d12825be1f1b0b946673d93264c4b7638027dba1f9dbd52d136eed5,2019-11,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
60ddd4386c5ab0db41a3e2a94a5c81b6a05e02e3d41744b9e63136934c5fb131,2019-11,City of London Police,City of London Police,-0.085014,51.509775,On or near MONUMENT STREET,E01032739,City of London 001F,Unable to prosecute suspect
b2b34e7eb653663e86c0307edc45dc7c47667d141ff4a6cb4f27896fd2a7b513,2019-11,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a442a924148a12f88e8c014fcb056e2894fa5909cbc501894c8897c3c65fe53b,2019-11,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
c0fcd6da144cf6c6da4b11d2853894dbb5210b24bc9cc7f7dbf7008badb79b9c,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
6469928b6a1ca373bfff0abc1413f196f32731551312c44dae9631be82ad8d35,2019-11,City of London Police,City of London Police,-0.108283,51.517526,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
9899268b5d2b0be5fc8422291d27fe0038a11a2cb7f0d377c8d7d0b86ae3b32b,2019-11,City of London Police,City of London Police,-0.109709,51.517909,On or near HIGH HOLBORN,E01032740,City of London 001G,Investigation complete; no suspect identified
104cb33f7382939ba339e43c2c11b609395af8450388fdca8dc1c1df434dde8f,2019-11,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
c68a2a7487dd08fc7ae507dbfd5cb5b45c6b8ef2556b082a00e4a78e070957e3,2019-11,City of London Police,City of London Police,-0.078250,51.515033,On or near HOUNDSDITCH,E01000005,City of London 001E,Investigation complete; no suspect identified
830239d33f9118c2180300b8145eee38d2a9bfbf9b3648a7a220f098e599455c,2019-11,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
ce2a86b7044939e892c4d8ba701176606e9768e6434454a42179ccb9fcef797a,2019-11,City of London Police,City of London Police,-0.083618,51.517288,On or near BROAD STREET AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
c9f499a8ece0a4bcf7b078cc168de3f36e76d75cc26269242b3b07d55cc42296,2019-11,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4d3ce9f5eb710b4d545f13dcb5398e42582993840b3d34af2f696070a883a9a1,2019-11,City of London Police,City of London Police,-0.089596,51.518743,On or near NEW UNION STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
73d30d0e4277afa25a98d8be3e3755e0762ec0a24790914fc2bfb695490c9db0,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
a7d3300d92005073be3bc743ab4627779a74d8cc8a236e09d65f05db6f0c2d50,2019-11,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
cb931460bd32caac8c9b906321286a655231110244a43fbd47a5f1beda66e88a,2019-11,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e986373457f583a9133b0be98ec1d7fdc0256ccc5bd78547346393c7156487cc,2019-11,City of London Police,City of London Police,-0.101395,51.510913,On or near BLACKFRIARS UNDERPASS,E01032739,City of London 001F,Investigation complete; no suspect identified
e5dfefad57509753f35ed97fe99211d6b1ae4f3fe2743976718a3888d5fe3888,2019-11,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Action to be taken by another organisation
45a54568fcd6db52e9fa088cabd995e688b85d7e4311ff526de8ee22c37561c6,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
2e4a59cd40a7acbc00a340615876aba3eab77684d3c5bff288a4e357026b57ee,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
10b52d5bab8c708052e59451231c3f14615a1276b0a59fcf6d14a66ce2cd7275,2019-11,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
21a909090a4e49cc8c679c8795a934971481fe1351308c5691663be5ff4d7b87,2019-11,City of London Police,City of London Police,-0.090506,51.513524,On or near POULTRY,E01032739,City of London 001F,Investigation complete; no suspect identified
a040ae7fe05dc91bce2cc968b7dcfa2ff14d8dafe3cac55e4b56149f4301b3df,2019-11,City of London Police,City of London Police,-0.085833,51.513952,On or near FINCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b8890855f95e0b07e3194b1978d8e88085ed6e1a9efdffc0b76b4f66c50952f5,2019-11,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
9560df1e2229b4778ad8262064fd0a85a8bb0cf7274ad41a3159bf36248d5b4c,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1393c782ac9ae3f898740715a706637211e99a80ff6a188325d831684d5b4be1,2019-11,City of London Police,City of London Police,-0.081580,51.520510,On or near PINDAR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
092544c8ad51b4fcd09bb93409c3241712afae032ab50a84650beea2aa39e6d1,2019-11,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Unable to prosecute suspect
180fa8bc1bb2cf00e40445451589e369b698f2b0c1bfb63db62da9db3d58be38,2019-11,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
760e27a4625873dfa2a1ef3f0ddb27ef7f866f597c8879484cc914158febd5a9,2019-11,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
a3c79e71388730c9ab2968299e1bd98e9131b684266cc8484ad67a886da046e3,2019-11,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
dc15f13eb4d10b3dc35c850e7535fd2d80ee4be30d0582300e8e5aac056ee0d0,2019-11,City of London Police,City of London Police,-0.076853,51.511916,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
1d352eeab63f3c25ff3e6c1033ef2de814c3f147ab12300bfd5c8bb8bf3e54ca,2019-11,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
5df4a6d0c35f79e8514555bf681ae16f63237fc0b3e15fd60fa8193b0dad2c08,2019-11,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
900edd29302b5ad84f3f044194bc1a033aabf076dde599dc2adc1e0cdff09625,2019-11,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
35910f0ac29406818a63ab932f70c1aa4c044762cae91b12917fc118629d7d33,2019-11,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
373a2064ca543ab91377c0062bb7d62ebc29252a60e13756f2a062b4dcc6430d,2019-11,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Further investigation is not in the public interest
6872e9c96f7925d7eafbd3b95b91f4226c86fe83ba68c40210bec4a19a307381,2019-11,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
b1d303bc2b63b1e023bb31456adbb483b7ad1e94e6eb288248466bbabc22e538,2019-11,City of London Police,City of London Police,-0.091494,51.510924,On or near COLLEGE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d7f631a74b59609af9182be4f38e32dec89061d9539fe4ca36ffec989dd12cf4,2019-11,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
67cf502d44382cf2ee54fb455562892b7c2811e186383423c3e9270fd5c86ec5,2019-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
6eb0cb9cba0a2533218fa314f9638f90973e09d33125fb27109cf1e72400e0da,2019-11,City of London Police,City of London Police,-0.083150,51.510913,On or near ROOD LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
1aaac101b15719731607abeb32d405abca3997266ef8163eeac2981e89793f9b,2019-11,City of London Police,City of London Police,-0.096075,51.514766,On or near FOSTER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
57e223b13a726fc2800789d48b8c58a04e432157f8f31b04c846a727c3f2b6ea,2019-11,City of London Police,City of London Police,-0.076270,51.515504,On or near GRAVEL LANE,E01000005,City of London 001E,Investigation complete; no suspect identified
0254bf9e375b0236949537778f2937d2a63f6ad4a59a9da33a112fb2960951e3,2019-11,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
492e7e58655548465eac755061adf605ccf7dd5d1ecb7e82573603e20efb4f5a,2019-11,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
990616f594671513f2a01fa01f46e27b5f834a5213076babe6e6a2debb8629ba,2019-11,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
89d42cb6ecff847fda5ee11066459e317dbb6d219fec5e780ec3d89c9e34d202,2019-11,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
128b80179dbfd24435fe3f0af57810258ba98db1afb70b212873d168b2d6d0de,2019-11,City of London Police,City of London Police,-0.079448,51.511554,On or near FENCHURCH PLACE,E01032739,City of London 001F,Investigation complete; no suspect identified
e08287cf942c10c26a57c39ef3dace540ae2ef85ef419ffac8893c3c3f38e25e,2019-11,City of London Police,City of London Police,-0.104909,51.517912,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
5c89007ea2183b874f7c91771203562249ae1f7fb1477c9bbe735e17bd19d7af,2019-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2981197f202dfaf2b7be2e497ec33f1f2b69a59dafcc632083088eabd5678f77,2019-11,City of London Police,City of London Police,-0.095960,51.517534,On or near LONDON WALL,E01000001,City of London 001A,Action to be taken by another organisation
dc0c331a5f582e0e255d60b3a81e8cb475685e36105d04c39fec8c2c11969fec,2019-11,City of London Police,City of London Police,-0.108965,51.516386,On or near PLOUGH PLACE,E01032740,City of London 001G,Investigation complete; no suspect identified
49fb9d6218fbfaacfa3b442923e1bd90245eed5032e9a066985cbdb605788f71,2019-11,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
d4ee23dbd388c951be81a9157da8bbd71cc1c0d96e8a24ac3fd7f890b9adb916,2019-11,City of London Police,City of London Police,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
